0.53	0.863036	-0.505667
0.531	0.86253	-0.50653
0.532	0.862024	-0.507393
0.533	0.861516	-0.508255
0.534	0.861008	-0.509116
0.535	0.860499	-0.509977
0.536	0.859989	-0.510838
0.537	0.859478	-0.511698
0.538	0.858966	-0.512557
0.539	0.858454	-0.513416
0.54	0.85794	-0.514275
0.541	0.857426	-0.515133
0.542	0.856911	-0.51599
0.543	0.856395	-0.516847
0.544	0.855878	-0.517703
0.545	0.85536	-0.518559
0.546	0.854842	-0.519415
0.547	0.854322	-0.520269
0.548	0.853802	-0.521124
0.549	0.853281	-0.521978
0.55	0.852759	-0.522831
0.551	0.852236	-0.523684
0.552	0.851713	-0.524536
0.553	0.851188	-0.525388
0.554	0.850663	-0.526239
0.555	0.850136	-0.527089
0.556	0.849609	-0.52794
0.557	0.849081	-0.528789
0.558	0.848553	-0.529638
0.559	0.848023	-0.530487
0.56	0.847492	-0.531335
0.561	0.846961	-0.532182
0.562	0.846429	-0.533029
0.563	0.845896	-0.533876
0.564	0.845362	-0.534722
0.565	0.844827	-0.535567
0.566	0.844292	-0.536412
0.567	0.843755	-0.537256
0.568	0.843218	-0.5381
0.569	0.84268	-0.538943
0.57	0.842141	-0.539786
0.571	0.841601	-0.540628
0.572	0.841061	-0.541469
0.573	0.840519	-0.542311
0.574	0.839977	-0.543151
0.575	0.839434	-0.543991
0.576	0.83889	-0.54483
0.577	0.838345	-0.545669
0.578	0.837799	-0.546508
0.579	0.837253	-0.547345
0.58	0.836705	-0.548183
0.581	0.836157	-0.549019
0.582	0.835608	-0.549856
0.583	0.835058	-0.550691
0.584	0.834508	-0.551526
0.585	0.833956	-0.552361
0.586	0.833404	-0.553195
0.587	0.832851	-0.554028
0.588	0.832297	-0.554861
0.589	0.831742	-0.555693
0.59	0.831186	-0.556525
0.591	0.830629	-0.557356
0.592	0.830072	-0.558187
0.593	0.829514	-0.559017
0.594	0.828955	-0.559846
0.595	0.828395	-0.560675
0.596	0.827834	-0.561504
0.597	0.827273	-0.562332
0.598	0.826711	-0.563159
0.599	0.826147	-0.563986
0.6	0.825583	-0.564812
0.601	0.825019	-0.565637
0.602	0.824453	-0.566462
0.603	0.823886	-0.567287
0.604	0.823319	-0.568111
0.605	0.822751	-0.568934
0.606	0.822182	-0.569757
0.607	0.821612	-0.570579
0.608	0.821042	-0.571401
0.609	0.82047	-0.572222
0.61	0.819898	-0.573042
0.611	0.819325	-0.573862
0.612	0.818751	-0.574681
0.613	0.818177	-0.5755
0.614	0.817601	-0.576318
0.615	0.817025	-0.577136
0.616	0.816448	-0.577953
0.617	0.81587	-0.578769
0.618	0.815291	-0.579585
0.619	0.814711	-0.5804
0.62	0.814131	-0.581215
0.621	0.81355	-0.582029
0.622	0.812968	-0.582843
0.623	0.812385	-0.583656
0.624	0.811801	-0.584468
0.625	0.811217	-0.58528
0.626	0.810631	-0.586091
0.627	0.810045	-0.586902
0.628	0.809458	-0.587712
0.629	0.808871	-0.588521
0.63	0.808282	-0.58933
0.631	0.807693	-0.590138
0.632	0.807103	-0.590946
0.633	0.806512	-0.591753
0.634	0.80592	-0.59256
0.635	0.805327	-0.593366
0.636	0.804734	-0.594171
0.637	0.80414	-0.594976
0.638	0.803545	-0.59578
0.639	0.802949	-0.596583
0.64	0.802353	-0.597386
0.641	0.801755	-0.598189
0.642	0.801157	-0.598991
0.643	0.800558	-0.599792
0.644	0.799958	-0.600592
0.645	0.799358	-0.601392
0.646	0.798756	-0.602192
0.647	0.798154	-0.60299
0.648	0.797551	-0.603788
0.649	0.796947	-0.604586
0.65	0.796343	-0.605383
0.651	0.795737	-0.606179
0.652	0.795131	-0.606975
0.653	0.794524	-0.60777
0.654	0.793916	-0.608565
0.655	0.793308	-0.609359
0.656	0.792698	-0.610152
0.657	0.792088	-0.610945
0.658	0.791477	-0.611737
0.659	0.790866	-0.612528
0.66	0.790253	-0.613319
0.661	0.78964	-0.614109
0.662	0.789026	-0.614899
0.663	0.788411	-0.615688
0.664	0.787795	-0.616476
0.665	0.787179	-0.617264
0.666	0.786561	-0.618051
0.667	0.785943	-0.618838
0.668	0.785324	-0.619624
0.669	0.784705	-0.620409
0.67	0.784084	-0.621194
0.671	0.783463	-0.621978
0.672	0.782841	-0.622761
0.673	0.782218	-0.623544
0.674	0.781595	-0.624326
0.675	0.780971	-0.625108
0.676	0.780346	-0.625889
0.677	0.77972	-0.626669
0.678	0.779093	-0.627449
0.679	0.778466	-0.628228
0.68	0.777837	-0.629007
0.681	0.777208	-0.629785
0.682	0.776578	-0.630562
0.683	0.775948	-0.631338
0.684	0.775317	-0.632114
0.685	0.774684	-0.63289
0.686	0.774052	-0.633664
0.687	0.773418	-0.634438
0.688	0.772783	-0.635212
0.689	0.772148	-0.635984
0.69	0.771512	-0.636757
0.691	0.770876	-0.637528
0.692	0.770238	-0.638299
0.693	0.7696	-0.639069
0.694	0.768961	-0.639839
0.695	0.768321	-0.640608
0.696	0.76768	-0.641376
0.697	0.767039	-0.642144
0.698	0.766397	-0.642911
0.699	0.765754	-0.643677
0.7	0.76511	-0.644443
0.701	0.764466	-0.645208
0.702	0.76382	-0.645973
0.703	0.763174	-0.646736
0.704	0.762528	-0.6475
0.705	0.76188	-0.648262
0.706	0.761232	-0.649024
0.707	0.760583	-0.649785
0.708	0.759933	-0.650546
0.709	0.759283	-0.651306
0.71	0.758631	-0.652065
0.711	0.757979	-0.652824
0.712	0.757326	-0.653582
0.713	0.756673	-0.654339
0.714	0.756018	-0.655096
0.715	0.755363	-0.655852
0.716	0.754708	-0.656607
0.717	0.754051	-0.657362
0.718	0.753394	-0.658116
0.719	0.752735	-0.658869
0.72	0.752077	-0.659622
0.721	0.751417	-0.660374
0.722	0.750757	-0.661125
0.723	0.750095	-0.661876
0.724	0.749434	-0.662626
0.725	0.748771	-0.663376
0.726	0.748108	-0.664124
0.727	0.747443	-0.664873
0.728	0.746779	-0.66562
0.729	0.746113	-0.666367
0.73	0.745447	-0.667113
0.731	0.744779	-0.667858
0.732	0.744112	-0.668603
0.733	0.743443	-0.669347
0.734	0.742774	-0.670091
0.735	0.742104	-0.670833
0.736	0.741433	-0.671576
0.737	0.740761	-0.672317
0.738	0.740089	-0.673058
0.739	0.739416	-0.673798
0.74	0.738742	-0.674537
0.741	0.738067	-0.675276
0.742	0.737392	-0.676014
0.743	0.736716	-0.676751
0.744	0.736039	-0.677488
0.745	0.735362	-0.678224
0.746	0.734684	-0.67896
0.747	0.734005	-0.679694
0.748	0.733325	-0.680428
0.749	0.732645	-0.681162
0.75	0.731963	-0.681894
0.751	0.731282	-0.682626
0.752	0.730599	-0.683357
0.753	0.729916	-0.684088
0.754	0.729232	-0.684818
0.755	0.728547	-0.685547
0.756	0.727861	-0.686276
0.757	0.727175	-0.687004
0.758	0.726488	-0.687731
0.759	0.7258	-0.688457
0.76	0.725112	-0.689183
0.761	0.724422	-0.689908
0.762	0.723733	-0.690633
0.763	0.723042	-0.691356
0.764	0.722351	-0.692079
0.765	0.721659	-0.692802
0.766	0.720966	-0.693523
0.767	0.720272	-0.694244
0.768	0.719578	-0.694965
0.769	0.718883	-0.695684
0.77	0.718187	-0.696403
0.771	0.717491	-0.697121
0.772	0.716794	-0.697839
0.773	0.716096	-0.698556
0.774	0.715397	-0.699272
0.775	0.714698	-0.699987
0.776	0.713998	-0.700702
0.777	0.713297	-0.701416
0.778	0.712596	-0.702129
0.779	0.711894	-0.702842
0.78	0.711191	-0.703554
0.781	0.710487	-0.704265
0.782	0.709783	-0.704975
0.783	0.709078	-0.705685
0.784	0.708373	-0.706394
0.785	0.707666	-0.707102
0.786	0.706959	-0.70781
0.787	0.706251	-0.708517
0.788	0.705543	-0.709223
0.789	0.704834	-0.709929
0.79	0.704124	-0.710634
0.791	0.703413	-0.711338
0.792	0.702702	-0.712041
0.793	0.70199	-0.712744
0.794	0.701277	-0.713446
0.795	0.700563	-0.714147
0.796	0.699849	-0.714848
0.797	0.699134	-0.715548
0.798	0.698419	-0.716247
0.799	0.697703	-0.716945
0.8	0.696986	-0.717643
0.801	0.696268	-0.71834
0.802	0.69555	-0.719036
0.803	0.694831	-0.719732
0.804	0.694111	-0.720427
0.805	0.69339	-0.721121
0.806	0.692669	-0.721814
0.807	0.691948	-0.722507
0.808	0.691225	-0.723199
0.809	0.690502	-0.72389
0.81	0.689778	-0.72458
0.811	0.689053	-0.72527
0.812	0.688328	-0.725959
0.813	0.687602	-0.726648
0.814	0.686875	-0.727335
0.815	0.686148	-0.728022
0.816	0.68542	-0.728708
0.817	0.684691	-0.729394
0.818	0.683962	-0.730078
0.819	0.683232	-0.730762
0.82	0.682501	-0.731445
0.821	0.68177	-0.732128
0.822	0.681038	-0.73281
0.823	0.680305	-0.733491
0.824	0.679571	-0.734171
0.825	0.678837	-0.734851
0.826	0.678102	-0.735529
0.827	0.677367	-0.736208
0.828	0.676631	-0.736885
0.829	0.675894	-0.737562
0.83	0.675156	-0.738237
0.831	0.674418	-0.738913
0.832	0.673679	-0.739587
0.833	0.672939	-0.740261
0.834	0.672199	-0.740934
0.835	0.671458	-0.741606
0.836	0.670717	-0.742277
0.837	0.669974	-0.742948
0.838	0.669231	-0.743618
0.839	0.668488	-0.744287
0.84	0.667743	-0.744956
0.841	0.666998	-0.745623
0.842	0.666253	-0.74629
0.843	0.665507	-0.746957
0.844	0.66476	-0.747622
0.845	0.664012	-0.748287
0.846	0.663264	-0.748951
0.847	0.662515	-0.749614
0.848	0.661765	-0.750277
0.849	0.661015	-0.750939
0.85	0.660264	-0.7516
0.851	0.659512	-0.75226
0.852	0.65876	-0.752919
0.853	0.658007	-0.753578
0.854	0.657254	-0.754236
0.855	0.656499	-0.754893
0.856	0.655744	-0.75555
0.857	0.654989	-0.756206
0.858	0.654233	-0.756861
0.859	0.653476	-0.757515
0.86	0.652718	-0.758168
0.861	0.65196	-0.758821
0.862	0.651201	-0.759473
0.863	0.650442	-0.760124
0.864	0.649682	-0.760775
0.865	0.648921	-0.761424
0.866	0.64816	-0.762073
0.867	0.647397	-0.762721
0.868	0.646635	-0.763369
0.869	0.645871	-0.764015
0.87	0.645107	-0.764661
0.871	0.644343	-0.765306
0.872	0.643577	-0.765951
0.873	0.642811	-0.766594
0.874	0.642045	-0.767237
0.875	0.641278	-0.767879
0.876	0.64051	-0.76852
0.877	0.639741	-0.769161
0.878	0.638972	-0.769801
0.879	0.638202	-0.77044
0.88	0.637432	-0.771078
0.881	0.636661	-0.771715
0.882	0.635889	-0.772352
0.883	0.635117	-0.772988
0.884	0.634344	-0.773623
0.885	0.63357	-0.774257
0.886	0.632796	-0.774891
0.887	0.632021	-0.775524
0.888	0.631245	-0.776156
0.889	0.630469	-0.776787
0.89	0.629692	-0.777417
0.891	0.628915	-0.778047
0.892	0.628137	-0.778676
0.893	0.627358	-0.779304
0.894	0.626579	-0.779932
0.895	0.625799	-0.780558
0.896	0.625018	-0.781184
0.897	0.624237	-0.781809
0.898	0.623455	-0.782433
0.899	0.622673	-0.783057
0.9	0.62189	-0.783679
0.901	0.621106	-0.784301
0.902	0.620322	-0.784922
0.903	0.619537	-0.785543
0.904	0.618752	-0.786162
0.905	0.617965	-0.786781
0.906	0.617179	-0.787399
0.907	0.616391	-0.788016
0.908	0.615603	-0.788632
0.909	0.614815	-0.789248
0.91	0.614025	-0.789863
0.911	0.613235	-0.790477
0.912	0.612445	-0.79109
0.913	0.611654	-0.791703
0.914	0.610862	-0.792314
0.915	0.61007	-0.792925
0.916	0.609277	-0.793535
0.917	0.608483	-0.794144
0.918	0.607689	-0.794753
0.919	0.606895	-0.795361
0.92	0.606099	-0.795967
0.921	0.605303	-0.796574
0.922	0.604507	-0.797179
0.923	0.603709	-0.797783
0.924	0.602912	-0.798387
0.925	0.602113	-0.79899
0.926	0.601314	-0.799592
0.927	0.600515	-0.800193
